run_id,source_dataset,flow_type,page_url,friction_scenario,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
saas_signup_medium_tablet_1778597828430_3ouipu,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2386,3,0,3,0,0,0,1930,1,2,1,Medium
saas_signup_medium_laptop_1778597830867_csbdbb,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2441,3,0,3,0,0,0,1929,1,2,1,Medium
saas_signup_medium_desktop_1778597833365_ut93jq,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2419,3,0,3,0,0,0,1905,1,2,1,Medium
saas_signup_bad_mobile_1778597835838_n37lmu,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4443,3,1,3,0,0,0,3942,1,2,0,High
saas_signup_bad_tablet_1778597840334_09y9g1,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4493,3,1,3,0,0,0,3943,1,2,0,High
saas_signup_bad_laptop_1778597844885_h39kbn,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4505,3,1,3,0,0,0,3929,1,2,0,High
saas_signup_bad_desktop_1778597849442_nxno9u,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4549,3,1,3,0,0,0,3955,1,2,0,High
ecommerce_search_good_mobile_1778597854048_u0od9e,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1075,1,0,1,0,0,0,926,1,2,2,Low
ecommerce_search_good_tablet_1778597855175_99kaff,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1037,1,0,1,0,0,0,915,1,2,2,Low
ecommerce_search_good_laptop_1778597856279_rrrw9h,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1055,1,0,1,0,0,0,915,1,2,2,Low
ecommerce_search_good_desktop_1778597857387_ym7oij,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1114,1,0,1,0,0,0,938,1,2,2,Low
ecommerce_search_medium_mobile_1778597858553_z9d810,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2420,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778597861030_4l1n33,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2400,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_laptop_1778597863484_2s11df,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2415,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_desktop_1778597865955_khktnz,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2445,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_bad_mobile_1778597868455_kx1hyk,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2443,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_tablet_1778597870950_1b1pdo,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2474,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_laptop_1778597873480_5goynp,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2489,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_desktop_1778597876025_9a4lw1,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2506,2,0,1,1,1,1,0,0,2,0,High
banking_login_good_mobile_1778597878586_45ien1,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1018,1,0,2,0,0,0,898,1,2,2,Low
banking_login_good_tablet_1778597879656_tyiy0q,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1039,1,0,2,0,0,0,910,1,2,2,Low
banking_login_good_laptop_1778597880754_fomo2d,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1079,1,0,2,0,0,0,928,1,2,2,Low
banking_login_good_desktop_1778597881892_60vq4u,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1122,1,0,2,0,0,0,939,1,2,2,Low
banking_login_medium_mobile_1778597883071_m8e2iw,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12450,3,0,4,1,1,0,1946,1,2,1,Medium
banking_login_medium_tablet_1778597895574_cd6805,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12421,3,0,4,1,1,0,1958,1,2,1,Medium
banking_login_medium_laptop_1778597908059_i91n11,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,13440,3,0,4,1,1,0,2909,1,2,1,Medium
banking_login_medium_desktop_1778597921554_bcv35i,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12444,3,0,4,1,1,0,1938,1,2,1,Medium
banking_login_bad_mobile_1778597934052_hfn4dj,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4137,1,1,3,0,2,0,3952,0,2,0,High
banking_login_bad_tablet_1778597938242_a47r2h,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4120,1,1,3,0,2,0,3937,0,2,0,High
banking_login_bad_laptop_1778597942416_owjdt0,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4188,1,1,3,0,2,0,3969,0,2,0,High
banking_login_bad_desktop_1778597946658_1k2i5n,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4139,1,1,3,0,2,0,3953,0,2,0,High
jobportal_search_good_mobile_1778597950851_geygkw,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,536,1,0,1,0,0,0,413,1,2,2,Low
jobportal_search_good_tablet_1778597951442_o0to3r,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1034,1,0,1,0,0,0,906,1,2,2,Low
jobportal_search_good_laptop_1778597952527_dfmifh,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1070,1,0,1,0,0,0,931,1,2,2,Low
jobportal_search_good_desktop_1778597953655_qnrqkw,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,574,1,0,1,0,0,0,408,1,2,2,Low
jobportal_search_medium_mobile_1778597954283_4nen1z,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4369,2,0,2,2,0,1,1940,1,2,1,Medium
jobportal_search_medium_tablet_1778597958706_4uf2p9,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4321,2,0,2,2,0,1,1939,1,2,1,Medium
jobportal_search_medium_laptop_1778597963081_qdwp1v,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4372,2,0,2,2,0,1,1924,1,2,1,Medium
jobportal_search_medium_desktop_1778597967511_e3276m,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4352,2,0,2,2,0,1,1940,1,2,1,Medium
jobportal_search_bad_mobile_1778597971916_485lcz,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6076,1,1,2,2,0,1,3921,1,2,0,High
jobportal_search_bad_tablet_1778597978044_gxf1sz,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6091,1,1,2,2,0,1,3922,1,2,0,High
jobportal_search_bad_laptop_1778597984189_tjz1dp,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6143,1,1,2,2,0,1,3954,1,2,0,High
jobportal_search_bad_desktop_1778597990389_4jl8fj,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6209,1,1,2,2,0,1,3945,1,2,0,High
dashboard_cta_good_mobile_1778597996651_f05loh,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1084,1,0,0,0,0,0,935,1,2,-1,Low
dashboard_cta_good_tablet_1778597997788_8eawdf,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1011,1,0,0,0,0,0,902,1,2,-1,Low
dashboard_cta_good_laptop_1778597998858_wi3hb0,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1020,1,0,0,0,0,0,907,1,2,-1,Low
dashboard_cta_good_desktop_1778597999933_4kcq8k,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1074,1,0,0,0,0,0,919,1,2,-1,Low
dashboard_cta_medium_mobile_1778598001062_nt03la,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2357,2,0,0,0,0,0,1933,1,2,1,Medium
dashboard_cta_medium_tablet_1778598003472_yuzey0,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2323,2,0,0,0,0,0,1944,1,2,1,Medium
dashboard_cta_medium_laptop_1778598005855_nnwau2,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2323,2,0,0,0,0,0,1924,1,2,1,Medium
dashboard_cta_medium_desktop_1778598008232_sbne62,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2361,2,0,0,0,0,0,1921,1,2,1,Medium
dashboard_cta_bad_mobile_1778598010651_igdriu,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4448,2,1,0,0,0,0,3958,1,2,0,High
dashboard_cta_bad_tablet_1778598015152_a2b9ew,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4428,2,1,0,0,0,0,3952,1,2,0,High
dashboard_cta_bad_laptop_1778598019634_covud5,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4415,2,1,0,0,0,0,3935,1,2,0,High
dashboard_cta_bad_desktop_1778598024101_q9fui9,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4480,2,1,0,0,0,0,3970,1,2,0,High
search_good_1778598028641_mcolsk,playwright_dummy_website,search,http://localhost:3000/search-good,good,1048,1,0,1,0,0,0,925,1,3,2,Low
search_medium_1778598029747_tysgy4,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2961,1,0,1,1,0,1,1918,1,3,1,Medium
search_bad_1778598032757_lkk12u,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4403,3,1,1,2,1,1,3927,1,5,0,High
signup_bad_1778598037218_5e9q4v,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4516,4,1,4,2,1,1,3930,1,5,0,High
signup_good_1778598041789_cmrz9b,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1106,1,0,3,0,0,0,901,1,3,2,Low
signup_medium_1778598042952_p5laan,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2263,3,0,4,1,1,0,1896,1,4,1,Medium
cta_good_1778598046202_b8sm5o,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1081,1,0,0,0,0,0,918,1,3,-1,Low
cta_medium_1778598047343_bm76vf,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2982,1,0,0,1,0,1,1921,1,3,1,Medium
cta_bad_1778598050380_k2howq,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4309,2,1,0,1,0,1,3942,1,4,0,High
landing_good_1778598054755_jf02bf,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1061,1,0,0,0,0,0,936,1,3,-1,Low
landing_medium_1778598055869_2h28vv,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2054,1,1,1,0,0,0,1908,1,3,1,Medium
landing_bad_1778598057977_9xl4v8,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4312,2,1,0,1,0,1,3952,1,4,0,High
login_good_1778598062344_ipkz68,playwright_dummy_website,login,http://localhost:3000/login-good,good,1114,1,0,2,0,0,0,928,1,3,2,Low
login_medium_1778598063511_6de4wj,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2213,2,0,3,1,1,0,1927,1,4,1,Medium
login_bad_1778598065779_khdjw0,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4404,3,1,3,2,1,1,3954,1,5,0,High
saas_signup_good_mobile_1778598070247_pge653,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,566,1,0,2,0,0,0,426,1,2,2,Low
saas_signup_good_tablet_1778598070868_8bidko,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1070,1,0,2,0,0,0,925,1,2,2,Low
saas_signup_good_laptop_1778598071994_5wd95l,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,548,1,0,2,0,0,0,403,1,2,2,Low
saas_signup_good_desktop_1778598072594_nlswbl,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1096,1,0,2,0,0,0,916,1,2,2,Low
saas_signup_medium_mobile_1778598073744_7ircq1,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2422,3,0,3,0,0,0,1942,1,2,1,Medium
saas_signup_medium_tablet_1778598076220_533nl5,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2383,3,0,3,0,0,0,1932,1,2,1,Medium
saas_signup_medium_laptop_1778598078660_r4nv6h,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2455,3,0,3,0,0,0,1928,1,2,1,Medium
saas_signup_medium_desktop_1778598081174_alm8yj,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2416,3,0,3,0,0,0,1922,1,2,1,Medium
saas_signup_bad_mobile_1778598083645_zcs8yb,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4460,3,1,3,0,0,0,3934,1,2,0,High
saas_signup_bad_tablet_1778598088158_235w7u,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4459,3,1,3,0,0,0,3931,1,2,0,High
saas_signup_bad_laptop_1778598092676_wprxt7,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4520,3,1,3,0,0,0,3943,1,2,0,High
saas_signup_bad_desktop_1778598097251_rbx2ne,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4561,3,1,3,0,0,0,3968,1,2,0,High
ecommerce_search_good_mobile_1778598101873_w9fiux,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1056,1,0,1,0,0,0,921,1,2,2,Low
ecommerce_search_good_tablet_1778598102982_olapz0,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1056,1,0,1,0,0,0,923,1,2,2,Low
ecommerce_search_good_laptop_1778598104091_rti6ft,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1066,1,0,1,0,0,0,928,1,2,2,Low
ecommerce_search_good_desktop_1778598105211_bfqrav,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1096,1,0,1,0,0,0,923,1,2,2,Low
ecommerce_search_medium_mobile_1778598106359_pe5enx,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2421,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778598108833_2ci6pr,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2406,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_laptop_1778598111297_br6tdq,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2374,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_desktop_1778598113725_v7957s,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2447,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_bad_mobile_1778598116225_a2hclv,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2426,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_tablet_1778598118705_hx31pt,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2475,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_laptop_1778598121236_jexust,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2489,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_desktop_1778598123777_t66ycb,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2512,2,0,1,1,1,1,0,0,2,0,High
banking_login_good_mobile_1778598126349_ln5oot,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1061,1,0,2,0,0,0,918,1,2,2,Low
banking_login_good_tablet_1778598127462_vznz5x,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1039,1,0,2,0,0,0,905,1,2,2,Low
banking_login_good_laptop_1778598128556_4fl2jr,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1066,1,0,2,0,0,0,917,1,2,2,Low
banking_login_good_desktop_1778598129675_9j27t8,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1095,1,0,2,0,0,0,917,1,2,2,Low
banking_login_medium_mobile_1778598130825_z0vfkz,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12419,3,0,4,1,1,0,1910,1,2,1,Medium
banking_login_medium_tablet_1778598143295_yy9pwf,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12405,3,0,4,1,1,0,1932,1,2,1,Medium
banking_login_medium_laptop_1778598155756_4gx58u,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12449,3,0,4,1,1,0,1932,1,2,1,Medium
banking_login_medium_desktop_1778598168260_gewb1p,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12428,3,0,4,1,1,0,1928,1,2,1,Medium
banking_login_bad_mobile_1778598180748_eij97o,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4097,1,1,3,0,2,0,3926,0,2,0,High
banking_login_bad_tablet_1778598184907_x68h8p,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4144,1,1,3,0,2,0,3950,0,2,0,High
banking_login_bad_laptop_1778598189104_t8s47y,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,3154,1,1,3,0,2,0,2944,0,2,0,High
banking_login_bad_desktop_1778598192311_8d83dp,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4126,1,1,3,0,2,0,3935,0,2,0,High
jobportal_search_good_mobile_1778598196492_2ecd6u,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1049,1,0,1,0,0,0,930,1,2,2,Low
jobportal_search_good_tablet_1778598197594_34slis,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,554,1,0,1,0,0,0,421,1,2,2,Low
jobportal_search_good_laptop_1778598198203_3tpfpm,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1065,1,0,1,0,0,0,929,1,2,2,Low
jobportal_search_good_desktop_1778598199323_grwung,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1114,1,0,1,0,0,0,938,1,2,2,Low
jobportal_search_medium_mobile_1778598200492_v69es3,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4300,2,0,2,2,0,1,1913,1,2,1,Medium
jobportal_search_medium_tablet_1778598204845_62t0c3,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4286,2,0,2,2,0,1,1909,1,2,1,Medium
jobportal_search_medium_laptop_1778598209184_o6hvi3,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4368,2,0,2,2,0,1,1924,1,2,1,Medium
jobportal_search_medium_desktop_1778598213612_h8rtlh,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4373,2,0,2,2,0,1,1940,1,2,1,Medium
jobportal_search_bad_mobile_1778598218037_xojdum,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,5077,1,1,2,2,0,1,2925,1,2,0,High
jobportal_search_bad_tablet_1778598223166_8igvpg,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6109,1,1,2,2,0,1,3939,1,2,0,High
jobportal_search_bad_laptop_1778598229329_8ps1n9,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6161,1,1,2,2,0,1,3957,1,2,0,High
jobportal_search_bad_desktop_1778598235542_ui4ax7,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6197,1,1,2,2,0,1,3954,1,2,0,High
dashboard_cta_good_mobile_1778598241795_dbe7w3,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1082,1,0,0,0,0,0,930,1,2,-1,Low
dashboard_cta_good_tablet_1778598242930_dq1gc0,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,534,1,0,0,0,0,0,424,1,2,-1,Low
dashboard_cta_good_laptop_1778598243519_bh0st9,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1017,1,0,0,0,0,0,910,1,2,-1,Low
dashboard_cta_good_desktop_1778598244593_2bsq45,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1066,1,0,0,0,0,0,917,1,2,-1,Low
dashboard_cta_medium_mobile_1778598245713_dd605p,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2329,2,0,0,0,0,0,1923,1,2,1,Medium
dashboard_cta_medium_tablet_1778598248098_m13svb,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2290,2,0,0,0,0,0,1933,1,2,1,Medium
dashboard_cta_medium_laptop_1778598250443_kp5321,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2280,2,0,0,0,0,0,1909,1,2,1,Medium
dashboard_cta_medium_desktop_1778598252780_d0q3ev,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2355,2,0,0,0,0,0,1920,1,2,1,Medium
dashboard_cta_bad_mobile_1778598255194_wfvy5z,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4379,2,1,0,0,0,0,3939,1,2,0,High
dashboard_cta_bad_tablet_1778598259624_kzluxg,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4430,2,1,0,0,0,0,3934,1,2,0,High
dashboard_cta_bad_laptop_1778598264106_6em5kj,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4449,2,1,0,0,0,0,3942,1,2,0,High
dashboard_cta_bad_desktop_1778598268610_mospct,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4460,2,1,0,0,0,0,3936,1,2,0,High
search_good_1778598273127_ztq9ar,playwright_dummy_website,search,http://localhost:3000/search-good,good,1056,1,0,1,0,0,0,920,1,3,2,Low
search_medium_1778598274237_ecbz2q,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2946,1,0,1,1,0,1,1898,1,3,1,Medium
search_bad_1778598277233_09vbcj,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,4418,3,1,1,2,1,1,3948,1,5,0,High
signup_bad_1778598281706_2jmyey,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4519,4,1,4,2,1,1,3933,1,5,0,High
signup_good_1778598286279_lrxcv4,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,606,1,0,3,0,0,0,402,1,3,2,Low
signup_medium_1778598286946_i8a1su,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2260,3,0,4,1,1,0,1908,1,4,1,Medium
cta_good_1778598290215_uw0712,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1065,1,0,0,0,0,0,925,1,3,-1,Low
cta_medium_1778598291343_bxhd9o,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2972,1,0,0,1,0,1,1914,1,3,1,Medium
cta_bad_1778598294374_0eq9ak,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4289,2,1,0,1,0,1,3944,1,4,0,High
landing_good_1778598298726_0sfrfi,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1054,1,0,0,0,0,0,921,1,3,-1,Low
landing_medium_1778598299836_dwt6vu,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2111,1,1,1,0,0,0,1941,1,3,1,Medium
landing_bad_1778598302003_m33zty,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4276,2,1,0,1,0,1,3949,1,4,0,High
login_good_1778598306335_kt9c8w,playwright_dummy_website,login,http://localhost:3000/login-good,good,1078,1,0,2,0,0,0,898,1,3,2,Low
login_medium_1778598307466_sj2k11,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2214,2,0,3,1,1,0,1919,1,4,1,Medium
login_bad_1778598309733_dip6vd,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4374,3,1,3,2,1,1,3929,1,5,0,High
saas_signup_good_mobile_1778598314174_lbbg7x,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1047,1,0,2,0,0,0,915,1,2,2,Low
saas_signup_good_tablet_1778598315273_ce3ncy,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1072,1,0,2,0,0,0,925,1,2,2,Low
saas_signup_good_laptop_1778598316400_09yeww,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1082,1,0,2,0,0,0,929,1,2,2,Low
saas_signup_good_desktop_1778598317535_3py994,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1096,1,0,2,0,0,0,914,1,2,2,Low
saas_signup_medium_mobile_1778598318685_a262nw,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2421,3,0,3,0,0,0,1935,1,2,1,Medium
saas_signup_medium_tablet_1778598321161_g83lmr,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2384,3,0,3,0,0,0,1931,1,2,1,Medium
saas_signup_medium_laptop_1778598323596_yo905k,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2440,3,0,3,0,0,0,1935,1,2,1,Medium
saas_signup_medium_desktop_1778598326092_e7sjvm,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2441,3,0,3,0,0,0,1929,1,2,1,Medium
saas_signup_bad_mobile_1778598328586_g7udlh,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4475,3,1,3,0,0,0,3944,1,2,0,High
saas_signup_bad_tablet_1778598333114_z9s1gf,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4475,3,1,3,0,0,0,3932,1,2,0,High
saas_signup_bad_laptop_1778598337644_n89bm9,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4510,3,1,3,0,0,0,3954,1,2,0,High
saas_signup_bad_desktop_1778598342214_e7wgwo,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4556,3,1,3,0,0,0,3942,1,2,0,High
ecommerce_search_good_mobile_1778598346833_w02sga,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1087,1,0,1,0,0,0,937,1,2,2,Low
ecommerce_search_good_tablet_1778598347979_ypv693,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1047,1,0,1,0,0,0,916,1,2,2,Low
ecommerce_search_good_laptop_1778598349078_8q0tne,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1054,1,0,1,0,0,0,930,1,2,2,Low
ecommerce_search_good_desktop_1778598350185_kjw6zu,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1112,1,0,1,0,0,0,941,1,2,2,Low
ecommerce_search_medium_mobile_1778598351351_abxq1s,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2419,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778598353826_p36eol,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2400,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_laptop_1778598356295_cywkth,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2400,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_desktop_1778598358751_i1yg59,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2428,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_bad_mobile_1778598361236_bnw7vt,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2440,2,0,1,1,1,1,0,0,2,0,High
