source_dataset,flow_type,completion_time_ms,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,task_completed,friction_score,friction_level
processed_interaction_telemetry_large,web_interaction,268.5743232,0,0,0,0,1,0,1.0,5.0,Medium
processed_interaction_telemetry_large,web_interaction,164.4942709,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,71.55671043,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,139.317935,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,38.6121489,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,40.55975645,2,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,195.5476576,3,2,0,1,4,4,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,62.62080972,2,2,0,0,0,0,1.0,2.0,Low
processed_interaction_telemetry_large,web_interaction,58.31030909,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,324.2974862,1,1,0,0,5,5,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,65.54053401,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,93.90274577,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,80.24291668,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,210.6469202,1,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,58.48782186,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,246.9523223,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,27.06788575,1,1,0,1,2,2,1.0,14.0,High
processed_interaction_telemetry_large,web_interaction,194.1415758,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,118.4556537,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,212.9537843,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,136.7225628,2,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,90.25411883,0,1,0,1,2,0,0.0,13.0,High
processed_interaction_telemetry_large,web_interaction,63.54084141,2,1,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,208.8114496,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,64.05834415,1,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,227.019656,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,114.5518936,1,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,228.4029632,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,230.5150975,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,92.5591827,4,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,94.17856419,2,0,0,1,3,3,1.0,14.0,High
processed_interaction_telemetry_large,web_interaction,450.4640943,4,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,95.74442866,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,140.1225623,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,123.3365363,3,1,0,1,2,2,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,53.43245498,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,126.9576576,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,61.84286058,1,0,0,1,1,1,1.0,10.0,Medium
processed_interaction_telemetry_large,web_interaction,30.90518528,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,99.71169724,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,198.3977507,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,147.6576451,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,81.08266442,0,0,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,229.8277318,2,0,0,2,3,3,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,120.1042014,4,0,0,0,4,4,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,82.56665067,2,0,0,1,3,3,1.0,14.0,High
processed_interaction_telemetry_large,web_interaction,168.9679988,2,1,0,1,4,4,1.0,14.0,High
processed_interaction_telemetry_large,web_interaction,190.8660965,2,2,0,1,4,4,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,137.7475706,2,0,0,1,0,0,0.0,8.0,Medium
processed_interaction_telemetry_large,web_interaction,36.1524525,2,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,94.95165093,2,2,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,513.376963,1,0,0,1,1,1,0.0,14.0,High
processed_interaction_telemetry_large,web_interaction,131.0976909,0,0,0,0,1,0,1.0,5.0,Medium
processed_interaction_telemetry_large,web_interaction,213.13563,0,0,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,24.41305432,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,12.9957306,1,0,0,0,0,0,0.0,5.0,Medium
processed_interaction_telemetry_large,web_interaction,58.92491329,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,346.4533861,4,2,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,71.7394128,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,180.8228705,1,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,67.01675952,3,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,109.2505774,2,1,0,0,4,4,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,65.81929414,1,0,0,0,1,1,1.0,8.0,Medium
processed_interaction_telemetry_large,web_interaction,73.34916465,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,233.5955327,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,275.3047627,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,155.8515728,0,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,65.95594705,3,1,0,2,5,5,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,57.95538768,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,61.9105173,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,142.5094231,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,69.00464187,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,396.4989776,2,0,0,0,2,2,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,59.70368065,0,2,0,0,0,0,1.0,2.0,Low
processed_interaction_telemetry_large,web_interaction,39.05566719,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,90.36337371,0,1,0,0,1,0,1.0,5.0,Medium
processed_interaction_telemetry_large,web_interaction,110.3483219,0,0,0,0,4,0,1.0,7.0,Medium
processed_interaction_telemetry_large,web_interaction,257.9136252,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,158.8480764,0,0,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,57.90422811,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,62.158227,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,31.79006837,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,144.9424755,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,85.28772706,1,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,33.71247567,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,120.7905911,2,1,0,0,6,6,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,145.207175,0,0,0,0,1,0,1.0,5.0,Medium
processed_interaction_telemetry_large,web_interaction,246.388734,3,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,113.5949751,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,180.6616092,1,1,0,0,3,3,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,73.87313873,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,133.3856238,1,2,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,49.31234645,1,0,0,0,1,1,1.0,8.0,Medium
processed_interaction_telemetry_large,web_interaction,34.01798097,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,313.8372584,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,124.070607,2,1,0,0,4,4,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,132.9779565,1,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,116.1035901,3,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,107.9619544,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,474.6587158,1,0,0,1,2,2,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,54.79411925,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,109.4020687,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,46.80269098,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,92.77895505,0,0,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,174.0312394,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,83.9375741,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,149.5765554,3,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,186.9017584,0,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,165.1151939,1,0,0,0,2,2,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,221.3684113,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,47.50679805,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,97.06029898,1,1,0,1,1,1,1.0,10.0,Medium
processed_interaction_telemetry_large,web_interaction,228.3887769,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,158.2987349,1,0,0,1,2,2,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,164.8321376,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,186.3247569,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,61.41810439,2,0,0,0,1,1,1.0,8.0,Medium
processed_interaction_telemetry_large,web_interaction,85.17253369,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,53.04938695,0,0,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,76.73765989,0,2,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,23.18089581,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,84.81096656,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,143.6767465,2,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,186.3302638,0,3,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,85.64606066,1,1,0,0,1,1,1.0,8.0,Medium
processed_interaction_telemetry_large,web_interaction,118.0891035,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,33.76296439,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,115.9065537,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,118.141078,0,1,0,1,4,0,1.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,33.56472325,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,108.5907567,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,38.84339687,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,62.46901037,2,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,57.63674861,1,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,36.33013755,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,12.84799259,1,0,0,0,2,2,0.0,15.0,High
processed_interaction_telemetry_large,web_interaction,81.10886497,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,265.5557567,1,3,0,0,4,4,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,177.9059014,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,32.07305572,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,141.118255,1,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,173.3553811,3,1,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,60.0546503,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,176.8391137,2,1,0,0,5,5,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,113.8588821,1,0,0,0,2,2,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,24.69574358,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,307.5775161,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,70.5040317,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,198.4337218,0,2,0,1,4,0,0.0,13.0,High
processed_interaction_telemetry_large,web_interaction,69.99397273,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,277.6076819,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,114.1363967,0,0,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,153.5922296,2,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,118.7873997,1,1,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,82.72422503,1,1,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,79.10265541,0,0,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,144.273984,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,73.48345916,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,224.2933773,2,0,0,0,4,4,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,200.9815916,2,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,46.77299611,2,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,26.4300041,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,35.35517555,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,137.5128033,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,38.36140046,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,80.36776165,0,1,0,1,1,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,112.9917379,1,1,0,0,4,4,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,217.2711025,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,129.2963057,0,2,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,270.0726711,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,131.4823335,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,42.13158797,0,0,0,0,1,0,1.0,5.0,Medium
processed_interaction_telemetry_large,web_interaction,105.2533737,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,93.36031526,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,248.2372597,0,1,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,284.9672775,2,2,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,120.3817819,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,161.6375666,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,54.54142609,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,317.6743467,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,38.50671868,2,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,121.1957219,3,1,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,18.84755134,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,128.979007,1,1,0,1,0,0,1.0,4.0,Low
processed_interaction_telemetry_large,web_interaction,70.61485389,0,1,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,150.2770689,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,479.4088458,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,37.49209453,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,91.13708141,3,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,495.0645352,3,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,54.25931574,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,53.67831866,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,170.1021327,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,96.51756999,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,72.57926182,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,17.56471419,0,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,233.3223878,2,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,68.00054486,0,1,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,109.047965,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,58.10240299,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,145.4570222,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,66.12744915,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,43.77509606,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,41.29154453,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,61.79204546,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,102.6590952,2,1,0,0,4,4,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,354.1905885,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,219.5090435,2,0,0,1,3,3,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,96.32180296,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,209.4629909,1,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,235.1089331,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,95.66001749,3,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,302.5454616,3,1,0,0,2,2,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,116.8239634,2,0,0,1,4,4,1.0,14.0,High
processed_interaction_telemetry_large,web_interaction,178.5133963,0,0,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,135.8628292,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,53.0125071,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,208.120202,0,1,0,0,2,0,1.0,7.0,Medium
processed_interaction_telemetry_large,web_interaction,294.0697177,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,78.92772819,1,1,0,0,4,4,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,75.81752887,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,109.8984217,3,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,86.86098335,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,182.1534451,2,0,0,1,1,1,0.0,14.0,High
processed_interaction_telemetry_large,web_interaction,121.6438895,2,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,290.8290757,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,405.599643,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,67.40974722,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,148.7541276,3,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,267.8648619,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,96.95099479,1,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,130.0196204,3,0,0,1,5,5,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,30.84289275,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,107.9001672,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,126.2176733,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,59.93539609,0,1,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,161.9200037,2,1,0,0,2,2,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,40.29866876,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,101.8327247,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,99.00133166,2,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,197.5592261,2,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,203.5226535,2,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,183.5833479,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,274.9087015,1,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,58.31016668,2,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,80.52796233,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,90.55631429,2,1,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,34.69189373,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,49.56074192,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,39.59974401,2,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,69.04278679,1,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,124.5752405,0,1,0,0,3,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,75.980542,0,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,59.44824121,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,166.5224954,1,1,0,0,3,3,1.0,12.0,High
processed_interaction_telemetry_large,web_interaction,75.62975929,1,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,65.93833183,1,0,0,0,1,1,1.0,8.0,Medium
processed_interaction_telemetry_large,web_interaction,355.5548535,2,0,0,1,3,3,1.0,14.0,High
processed_interaction_telemetry_large,web_interaction,118.3982169,1,3,0,1,3,3,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,102.3141055,3,1,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,70.51650845,1,1,0,1,1,1,0.0,14.0,High
processed_interaction_telemetry_large,web_interaction,149.6893771,1,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,230.962321,2,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,174.5434577,0,1,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,51.72679897,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,84.08574453,1,0,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,81.83594248,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,115.7622705,3,2,0,2,4,4,1.0,14.0,High
processed_interaction_telemetry_large,web_interaction,179.9981579,1,0,0,0,1,1,1.0,8.0,Medium
processed_interaction_telemetry_large,web_interaction,70.08646423,0,0,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,65.08649005,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,137.2056423,4,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,113.7508692,1,0,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,160.089244,6,2,0,1,4,4,0.0,19.0,High
processed_interaction_telemetry_large,web_interaction,132.1719142,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,197.5306126,0,1,0,0,1,0,0.0,9.0,Medium
processed_interaction_telemetry_large,web_interaction,267.4065662,2,1,0,1,4,4,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,190.2487662,1,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,105.6646202,1,1,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,125.9418744,2,2,0,0,3,3,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,117.1726978,3,1,0,1,4,4,0.0,18.0,High
processed_interaction_telemetry_large,web_interaction,168.7882706,1,2,0,0,1,1,0.0,12.0,High
processed_interaction_telemetry_large,web_interaction,178.7817652,0,1,0,0,2,0,0.0,11.0,High
processed_interaction_telemetry_large,web_interaction,112.7173158,2,0,0,0,4,4,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,141.0626435,1,0,0,0,2,2,0.0,16.0,High
processed_interaction_telemetry_large,web_interaction,57.3506989,1,0,0,0,0,0,0.0,6.0,Medium
processed_interaction_telemetry_large,web_interaction,96.30542321,2,0,0,0,2,2,1.0,12.0,High
