target_type,flow_type,scenario_type,device_type,platform_name,task_completed,task_failed,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,unnecessary_clicks,path_deviation_score,app_launch_time_ms,screen_load_time_ms,feedback_delay_ms,interaction_response_time_ms,finish_time_ms,error_message_present,error_message_clarity,popup_detected,overlay_blocks_action,timeout_occurred,crash_detected,anr_detected,friction_level_prediction,run_index,friction_level
android_application,login,bad,android_emulator,Android,0,1,37.31,8,1,2,6,3,3,3,0.729,2887,7278,4473,6587,37249,1,vague,0,0,1,0,0,,427,High
android_application,signup,good,android_emulator,Android,1,0,8.03,5,0,4,0,0,0,0,0.135,670,504,360,169,7911,0,none,0,0,0,0,0,,427,Low
android_application,signup,medium,android_emulator,Android,0,1,20.72,4,1,4,0,1,2,0,0.505,1243,1538,1307,1835,20875,1,clear,0,0,0,0,0,,427,Medium
android_application,signup,bad,android_emulator,Android,0,1,46.23,18,1,4,7,4,6,7,1.0,2258,7605,10847,9734,46280,1,vague,1,1,1,0,0,,427,High
android_application,search,good,android_emulator,Android,0,1,23.18,5,2,2,1,2,0,2,0.362,959,3374,1528,2258,22942,1,clear,0,0,1,0,0,,427,Low
android_application,search,medium,android_emulator,Android,1,0,10.01,4,3,2,0,2,0,2,0.472,1605,1414,805,1889,9924,1,medium,0,0,0,0,0,,427,Medium
android_application,search,bad,android_emulator,Android,1,0,26.68,13,6,2,4,5,4,4,0.83,1945,4027,5611,6102,26762,1,vague,1,1,0,0,0,,427,High
android_application,button_click,good,android_emulator,Android,1,0,3.75,5,0,0,0,0,0,0,0.096,986,699,197,566,3890,0,none,0,0,0,0,0,,427,Low
android_application,button_click,medium,android_emulator,Android,1,0,11.11,5,1,0,0,1,2,1,0.408,831,1044,1289,1895,11421,1,clear,0,0,0,0,0,,427,Medium
android_application,button_click,bad,android_emulator,Android,0,1,28.07,10,0,0,6,3,3,5,0.859,1672,4422,6794,8576,28006,1,medium,0,0,1,0,0,,427,High
android_application,form_submit,good,android_emulator,Android,1,0,6.03,5,1,4,0,1,0,0,0.079,769,627,248,436,5961,1,medium,0,0,0,0,0,,427,Low
android_application,form_submit,medium,android_emulator,Android,1,0,17.26,7,1,4,1,1,2,2,0.437,1720,2255,1451,987,17475,1,medium,1,0,0,0,0,,427,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,45.61,18,1,4,6,3,6,7,1.0,2805,3882,5846,4142,45490,1,medium,1,1,0,0,0,,427,High
android_application,login,good,android_emulator,Android,1,0,6.35,3,0,2,0,0,1,0,0.154,713,532,318,324,6336,0,none,0,0,0,0,0,,428,Low
android_application,login,medium,android_emulator,Android,1,0,11.26,5,0,2,0,2,1,0,0.385,974,1853,1038,1308,11348,1,clear,0,0,0,0,0,,428,Medium
android_application,login,bad,android_emulator,Android,0,1,36.2,11,1,2,7,4,3,2,0.9,2897,6219,6960,8268,36224,1,vague,0,0,1,0,0,,428,High
android_application,signup,good,android_emulator,Android,0,1,12.44,4,1,4,0,1,1,0,0.164,638,493,428,470,11944,1,clear,0,0,0,0,0,,428,Low
android_application,signup,medium,android_emulator,Android,1,0,15.19,7,1,4,1,0,0,2,0.351,1420,1634,1222,1898,15161,0,none,0,0,0,0,0,,428,Medium
android_application,signup,bad,android_emulator,Android,0,1,40.99,15,1,4,5,2,4,7,0.956,3016,4264,6642,4151,40652,1,vague,1,1,0,0,0,,428,High
android_application,search,good,android_emulator,Android,1,0,7.04,4,1,2,1,0,0,0,0.207,658,453,448,676,7044,0,none,0,0,0,0,0,,428,Low
android_application,search,medium,android_emulator,Android,1,0,13.37,5,5,1,1,2,0,2,0.273,1910,1892,1060,2126,13124,1,medium,0,0,0,0,0,,428,Medium
android_application,search,bad,android_emulator,Android,0,1,35.92,16,3,2,8,3,6,5,1.0,1849,6484,8280,12257,36069,1,vague,1,1,1,0,0,,428,High
android_application,button_click,good,android_emulator,Android,0,1,16.53,4,1,0,1,1,0,1,0.256,735,571,3630,3117,16698,0,none,0,0,0,0,1,,428,Low
android_application,button_click,medium,android_emulator,Android,1,0,8.14,7,0,0,3,1,0,2,0.577,988,1827,785,2338,8130,1,medium,0,0,0,0,0,,428,Medium
android_application,button_click,bad,android_emulator,Android,0,1,28.7,4,1,0,1,3,3,5,0.634,2163,6140,4931,7485,28930,1,medium,0,0,0,0,0,,428,High
android_application,form_submit,good,android_emulator,Android,1,0,7.11,7,2,4,0,0,0,0,0.141,775,591,293,279,6860,0,none,0,0,0,0,0,,428,Low
android_application,form_submit,medium,android_emulator,Android,0,1,23.11,12,1,4,3,3,3,2,0.621,1642,2445,3143,3116,22925,1,clear,1,1,0,0,0,,428,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,47.59,13,3,5,5,4,4,7,1.0,3307,6043,7174,8934,47584,1,vague,1,1,1,0,0,,428,High
android_application,login,good,android_emulator,Android,1,0,5.23,5,0,2,0,0,0,0,0.157,914,790,553,514,4885,0,none,0,0,0,0,0,,429,Low
android_application,login,medium,android_emulator,Android,1,0,22.04,12,1,2,4,2,3,5,0.622,1688,4387,5416,4676,21848,0,none,1,1,1,0,0,,429,Medium
android_application,login,bad,android_emulator,Android,0,1,22.54,8,1,2,2,3,2,3,0.93,2658,4093,5485,6668,22413,1,medium,1,0,0,0,0,,429,High
android_application,signup,good,android_emulator,Android,1,0,4.35,5,1,4,0,0,0,0,0.153,719,756,577,656,4409,0,none,0,0,0,0,0,,429,Low
android_application,signup,medium,android_emulator,Android,1,0,12.07,7,2,4,1,1,1,1,0.404,1286,1722,1474,2052,12200,1,clear,0,0,0,0,0,,429,Medium
android_application,signup,bad,android_emulator,Android,0,1,39.6,8,1,4,3,2,4,2,0.987,1571,3862,3853,5563,39669,1,medium,0,0,0,0,0,,429,High
android_application,search,good,android_emulator,Android,1,0,6.18,4,3,2,0,0,0,0,0.243,1025,704,224,584,6053,0,none,0,0,0,0,0,,429,Low
android_application,search,medium,android_emulator,Android,1,0,11.12,6,5,2,2,1,2,4,0.666,1486,1422,1062,1484,11066,1,clear,0,0,0,0,0,,429,Medium
android_application,search,bad,android_emulator,Android,0,1,28.07,6,5,3,1,4,3,4,0.67,1933,4018,2874,7141,28099,1,vague,1,0,0,0,0,,429,High
android_application,button_click,good,android_emulator,Android,1,0,4.07,6,1,0,1,0,0,0,0.065,882,797,599,170,4328,0,none,0,0,0,0,0,,429,Low
android_application,button_click,medium,android_emulator,Android,1,0,9.64,7,0,0,2,0,1,1,0.238,1478,2230,1392,2863,9609,0,none,0,0,0,0,0,,429,Medium
android_application,button_click,bad,android_emulator,Android,0,1,44.94,9,1,0,5,4,6,5,1.0,3281,5965,11451,12882,44929,1,medium,0,0,1,0,1,,429,High
android_application,form_submit,good,android_emulator,Android,0,1,12.96,7,2,5,0,1,1,0,0.176,958,616,283,466,12693,1,clear,0,0,0,0,0,,429,Low
android_application,form_submit,medium,android_emulator,Android,0,1,19.44,7,1,3,2,1,1,2,0.486,1118,1679,1492,1745,19252,1,medium,0,0,0,0,0,,429,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,57.64,18,2,3,8,7,5,6,0.846,3205,7451,10188,13172,57751,1,medium,1,1,1,0,1,,429,High
android_application,login,good,android_emulator,Android,1,0,7.2,4,0,2,0,0,0,1,0.051,954,386,461,333,7522,0,none,0,0,0,0,0,,430,Low
android_application,login,medium,android_emulator,Android,1,0,9.8,8,1,2,3,1,1,0,0.396,1155,1947,1694,1062,9967,1,vague,0,0,0,0,0,,430,Medium
android_application,login,bad,android_emulator,Android,0,1,31.91,13,1,2,7,4,4,8,0.986,3079,6348,9434,9868,32111,1,vague,1,1,1,0,0,,430,High
android_application,signup,good,android_emulator,Android,1,0,5.69,7,1,5,0,0,0,0,0.13,776,884,332,678,5504,0,none,0,0,0,0,0,,430,Low
android_application,signup,medium,android_emulator,Android,1,0,12.9,5,0,4,0,1,1,1,0.43,1226,1634,1083,1639,13051,1,medium,0,0,0,0,0,,430,Medium
android_application,signup,bad,android_emulator,Android,0,1,54.61,16,1,5,7,5,3,6,0.982,5310,9708,9585,8516,54537,1,medium,1,1,1,1,0,,430,High
android_application,search,good,android_emulator,Android,1,0,7.19,4,1,2,0,0,0,1,0.26,969,569,313,305,7278,0,none,0,0,0,0,0,,430,Low
android_application,search,medium,android_emulator,Android,1,0,11.39,7,4,2,2,1,2,0,0.474,1197,1421,1217,2600,11379,1,vague,0,0,0,0,0,,430,Medium
android_application,search,bad,android_emulator,Android,0,1,38.87,10,4,3,5,2,3,5,0.716,1947,4221,7737,7556,38975,1,vague,0,0,0,0,1,,430,High
android_application,button_click,good,android_emulator,Android,1,0,5.44,3,1,0,0,0,0,0,0.134,947,373,354,661,5466,0,none,0,0,0,0,0,,430,Low
android_application,button_click,medium,android_emulator,Android,1,0,9.66,5,1,0,1,2,2,0,0.358,1493,1558,1972,2436,9268,1,medium,0,0,0,0,0,,430,Medium
android_application,button_click,bad,android_emulator,Android,0,1,30.5,11,0,0,6,3,2,5,0.878,2599,3128,3732,5905,30755,1,vague,0,0,0,0,0,,430,High
android_application,form_submit,good,android_emulator,Android,1,0,8.23,7,2,4,0,1,0,0,0.115,721,563,122,306,8121,1,clear,0,0,0,0,0,,430,Low
android_application,form_submit,medium,android_emulator,Android,1,0,16.16,8,0,5,1,1,1,0,0.358,1312,1435,1653,1249,16052,1,clear,1,0,0,0,0,,430,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,50.86,15,2,4,8,2,7,9,1.0,2067,7253,8347,8330,50809,1,medium,1,1,1,0,0,,430,High
android_application,login,good,android_emulator,Android,1,0,12.92,6,1,2,2,1,1,0,0.129,783,943,2812,4182,12804,0,none,0,0,0,0,1,,431,Low
android_application,login,medium,android_emulator,Android,0,1,22.62,6,0,2,2,1,0,1,0.361,2037,1564,2966,3705,22748,1,medium,0,0,0,0,1,,431,Medium
android_application,login,bad,android_emulator,Android,0,1,57.1,12,1,2,6,5,4,7,1.0,5036,10331,10532,9844,57246,1,vague,1,1,1,1,1,,431,High
android_application,signup,good,android_emulator,Android,0,1,11.66,6,1,3,0,0,0,0,0.217,564,816,215,529,11561,0,none,0,0,0,0,0,,431,Low
android_application,signup,medium,android_emulator,Android,1,0,13.54,4,1,5,0,1,0,3,0.428,875,1726,1279,1755,13730,1,medium,0,0,0,0,0,,431,Medium
android_application,signup,bad,android_emulator,Android,1,0,35.45,14,2,6,3,3,4,5,0.812,2898,5031,7022,5464,35402,1,medium,1,1,0,0,0,,431,High
android_application,search,good,android_emulator,Android,1,0,7.82,6,3,2,0,0,0,0,0.166,759,666,433,561,7601,0,none,1,0,0,0,0,,431,Low
android_application,search,medium,android_emulator,Android,0,1,20.44,11,4,2,3,1,4,4,0.576,1055,1545,3568,3780,20389,0,none,1,1,0,0,0,,431,Medium
android_application,search,bad,android_emulator,Android,0,1,38.87,11,6,2,4,4,1,3,1.0,1133,5038,6322,6589,38638,1,vague,1,0,1,0,0,,431,High
android_application,button_click,good,android_emulator,Android,1,0,5.85,2,1,0,0,1,0,0,0.113,1009,632,482,473,5798,1,medium,0,0,0,0,0,,431,Low
android_application,button_click,medium,android_emulator,Android,0,1,18.04,9,0,0,2,1,5,3,0.702,1704,1744,2983,2307,18008,1,clear,1,1,0,0,0,,431,Medium
android_application,button_click,bad,android_emulator,Android,1,0,16.87,9,0,0,2,3,3,3,0.694,1162,4383,4012,6753,16820,1,clear,0,0,0,0,0,,431,High
android_application,form_submit,good,android_emulator,Android,1,0,7.2,7,2,3,0,0,1,0,0.18,964,590,701,390,7029,0,none,1,0,0,0,0,,431,Low
android_application,form_submit,medium,android_emulator,Android,1,0,15.11,5,2,4,0,1,0,1,0.416,955,1955,1207,2261,15064,1,vague,0,0,0,0,0,,431,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,41.84,10,2,6,3,3,4,4,0.96,1885,4162,7926,9694,41500,1,vague,0,0,0,0,1,,431,High
android_application,login,good,android_emulator,Android,1,0,6.43,5,0,2,0,0,1,1,0.145,893,524,357,369,6333,0,none,0,0,0,0,0,,432,Low
android_application,login,medium,android_emulator,Android,1,0,12.73,4,0,2,0,2,0,0,0.302,1291,1711,893,1427,12483,1,clear,0,0,0,0,0,,432,Medium
android_application,login,bad,android_emulator,Android,1,0,23.41,10,1,2,3,3,2,3,0.823,3425,3494,4121,7087,23577,1,clear,1,0,0,0,0,,432,High
android_application,signup,good,android_emulator,Android,1,0,5.59,4,2,3,1,1,0,0,0.085,955,501,575,556,5878,1,clear,0,0,0,0,0,,432,Low
android_application,signup,medium,android_emulator,Android,0,1,24.75,11,2,3,2,1,4,5,0.586,2057,2265,2093,2262,24611,1,medium,1,1,0,0,0,,432,Medium
android_application,signup,bad,android_emulator,Android,0,1,45.11,17,3,3,8,7,6,7,1.0,1759,5724,5834,10946,45089,1,vague,1,1,1,0,0,,432,High
android_application,search,good,android_emulator,Android,1,0,4.8,5,2,2,0,0,0,1,0.153,773,801,446,327,4659,0,none,0,0,0,0,0,,432,Low
android_application,search,medium,android_emulator,Android,1,0,16.35,9,6,1,3,1,3,3,0.693,1241,1639,2848,2282,16283,1,clear,1,1,0,0,0,,432,Medium
android_application,search,bad,android_emulator,Android,0,1,36.25,7,4,3,3,4,2,2,0.775,4312,6570,2627,6476,36168,1,vague,0,0,0,1,0,,432,High
android_application,button_click,good,android_emulator,Android,0,1,7.51,3,1,0,0,0,0,0,0.173,776,562,260,529,7528,0,none,0,0,0,0,0,,432,Low
android_application,button_click,medium,android_emulator,Android,1,0,13.31,8,1,0,4,0,4,6,0.518,1321,1452,1915,2418,12942,0,none,1,1,0,0,0,,432,Medium
android_application,button_click,bad,android_emulator,Android,0,1,19.5,12,1,0,4,1,4,6,0.888,2197,4118,6600,6348,19567,1,clear,1,1,0,0,0,,432,High
android_application,form_submit,good,android_emulator,Android,1,0,6.71,8,1,5,0,1,0,0,0.18,486,819,420,485,6967,0,none,0,0,0,0,0,,432,Low
android_application,form_submit,medium,android_emulator,Android,1,0,20.91,11,1,3,3,1,4,4,0.459,1340,1267,3423,2959,20870,1,clear,1,1,0,0,0,,432,Medium
android_application,form_submit,bad,android_emulator,Android,1,0,32.55,11,4,4,3,2,6,1,0.888,3659,4426,5893,6208,32613,1,clear,1,0,0,0,0,,432,High
android_application,login,good,android_emulator,Android,1,0,7.23,5,0,2,0,0,1,1,0.127,638,414,537,125,7100,0,none,0,0,0,0,0,,433,Low
android_application,login,medium,android_emulator,Android,0,1,12.8,4,1,2,1,1,2,1,0.325,1753,1291,1091,2075,12934,1,medium,0,0,0,0,0,,433,Medium
android_application,login,bad,android_emulator,Android,0,1,35.47,13,0,2,4,3,4,1,0.962,3324,6343,3225,4485,35575,1,vague,0,0,0,1,0,,433,High
android_application,signup,good,android_emulator,Android,1,0,8.04,8,2,4,1,0,0,0,0.087,923,570,321,457,8083,0,none,0,0,0,0,0,,433,Low
android_application,signup,medium,android_emulator,Android,1,0,19.53,11,2,3,1,1,4,5,0.464,1274,1752,2589,2982,19444,1,medium,1,1,0,0,0,,433,Medium
android_application,signup,bad,android_emulator,Android,0,1,61.17,15,2,3,7,5,1,3,1.0,4523,6388,7478,5261,61076,1,clear,1,0,1,1,0,,433,High
android_application,search,good,android_emulator,Android,1,0,7.52,4,2,2,0,0,0,1,0.162,844,516,636,234,7537,0,none,0,0,0,0,0,,433,Low
android_application,search,medium,android_emulator,Android,0,1,14.49,4,5,2,1,1,1,1,0.526,1066,1467,878,1930,14503,1,vague,0,0,0,0,0,,433,Medium
android_application,search,bad,android_emulator,Android,0,1,22.52,7,4,2,1,2,1,3,0.872,2203,3886,3200,4289,22527,1,vague,0,0,0,0,0,,433,High
android_application,button_click,good,android_emulator,Android,1,0,3.85,3,1,0,0,0,0,0,0.075,661,529,520,488,3683,0,none,0,0,0,0,0,,433,Low
android_application,button_click,medium,android_emulator,Android,1,0,11.01,2,0,0,0,0,2,0,0.204,1734,1278,1093,2225,11116,0,none,0,0,0,0,0,,433,Medium
android_application,button_click,bad,android_emulator,Android,0,1,31.53,20,1,0,8,4,5,4,1.0,3804,5068,11177,9027,31628,0,none,1,1,0,0,1,,433,High
android_application,form_submit,good,android_emulator,Android,1,0,7.25,8,1,4,1,0,0,0,0.101,623,686,541,566,7192,0,none,0,0,0,0,0,,433,Low
android_application,form_submit,medium,android_emulator,Android,0,1,20.12,8,1,4,1,3,1,1,0.422,911,1907,1971,2191,20048,1,vague,1,0,0,0,0,,433,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,54.35,20,1,3,8,4,4,6,1.0,3602,10629,9708,7860,54394,1,medium,1,1,1,1,0,,433,High
android_application,login,good,android_emulator,Android,1,0,5.94,4,1,2,0,1,1,0,0.065,1198,530,277,524,5808,1,clear,0,0,0,0,0,,434,Low
android_application,login,medium,android_emulator,Android,1,0,9.96,6,0,2,2,0,0,1,0.39,1237,1713,1666,1370,10129,0,none,0,0,0,0,0,,434,Medium
android_application,login,bad,android_emulator,Android,0,1,45.44,17,1,2,6,4,3,7,0.932,2432,6133,12850,13701,45231,1,vague,1,0,1,0,1,,434,High
android_application,signup,good,android_emulator,Android,1,0,9.86,4,1,4,0,0,1,0,0.14,723,407,508,404,10069,0,none,0,0,0,0,0,,434,Low
android_application,signup,medium,android_emulator,Android,1,0,20.63,9,2,4,2,2,0,3,0.472,953,3622,5868,3620,20602,1,clear,1,0,1,0,0,,434,Medium
android_application,signup,bad,android_emulator,Android,0,1,54.58,19,2,4,8,4,4,4,1.0,3455,5730,13549,12948,54585,1,vague,1,1,1,0,1,,434,High
android_application,search,good,android_emulator,Android,1,0,5.19,4,1,2,0,0,0,0,0.131,715,631,310,379,5210,0,none,0,0,0,0,0,,434,Low
android_application,search,medium,android_emulator,Android,1,0,12.05,7,2,2,3,1,2,0,0.444,1504,1781,1369,1653,11986,1,medium,0,0,0,0,0,,434,Medium
android_application,search,bad,android_emulator,Android,0,1,39.19,8,4,3,3,5,2,3,0.75,2116,5744,9026,9873,39118,1,medium,1,0,0,0,1,,434,High
android_application,button_click,good,android_emulator,Android,1,0,4.24,3,0,0,0,1,0,1,0.185,737,527,439,785,4350,1,medium,0,0,0,0,0,,434,Low
android_application,button_click,medium,android_emulator,Android,1,0,15.18,10,1,0,2,1,5,4,0.498,1268,1857,2606,3341,15359,0,none,1,1,0,0,0,,434,Medium
android_application,button_click,bad,android_emulator,Android,1,0,21.14,9,1,0,2,2,4,5,0.77,2296,4589,5268,8000,21357,1,vague,1,0,0,0,0,,434,High
android_application,form_submit,good,android_emulator,Android,1,0,4.93,6,1,5,1,1,0,0,0.099,984,812,628,279,5025,1,medium,0,0,0,0,0,,434,Low
android_application,form_submit,medium,android_emulator,Android,1,0,15.36,9,2,5,2,1,0,1,0.459,1209,1520,1155,2383,15201,0,none,0,0,0,0,0,,434,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,33.02,20,2,5,5,5,5,5,1.0,1970,3821,6089,4690,32955,1,vague,1,1,0,0,0,,434,High
android_application,login,good,android_emulator,Android,1,0,6.46,4,0,2,0,0,0,1,0.052,571,577,498,308,6433,0,none,0,0,0,0,0,,435,Low
android_application,login,medium,android_emulator,Android,1,0,10.49,7,1,2,3,2,0,1,0.452,1254,1702,1468,1169,10515,1,clear,0,0,0,0,0,,435,Medium
android_application,login,bad,android_emulator,Android,0,1,44.07,8,0,2,2,4,3,5,0.926,2168,9078,9781,7084,44179,1,medium,1,0,1,0,0,,435,High
android_application,signup,good,android_emulator,Android,1,0,5.96,4,1,5,0,0,0,0,0.069,573,720,313,451,5947,0,none,0,0,0,0,0,,435,Low
android_application,signup,medium,android_emulator,Android,1,0,14.41,7,2,5,0,0,1,2,0.238,1353,2307,1286,1762,14326,0,none,1,0,0,0,0,,435,Medium
android_application,signup,bad,android_emulator,Android,0,1,53.83,15,2,6,8,5,2,2,1.0,3408,7205,8829,6985,53872,1,medium,0,0,1,1,0,,435,High
android_application,search,good,android_emulator,Android,1,0,6.03,5,1,2,1,1,0,0,0.211,592,838,254,397,5851,1,clear,0,0,0,0,0,,435,Low
android_application,search,medium,android_emulator,Android,1,0,14.09,4,5,2,0,2,1,1,0.331,1660,1942,1334,1853,13946,1,medium,0,0,0,0,0,,435,Medium
android_application,search,bad,android_emulator,Android,0,1,43.15,10,4,2,5,2,2,1,0.824,2114,5534,8186,9458,43402,1,medium,1,0,0,0,1,,435,High
android_application,button_click,good,android_emulator,Android,1,0,3.44,5,0,0,0,0,0,1,0.109,747,561,421,566,3320,0,none,0,0,0,0,0,,435,Low
android_application,button_click,medium,android_emulator,Android,0,1,25.21,5,1,0,2,2,2,3,0.632,1650,2640,4941,5417,25330,1,medium,0,0,1,0,0,,435,Medium
android_application,button_click,bad,android_emulator,Android,1,0,27.79,8,0,0,5,2,2,4,0.857,2038,7404,7258,5638,27584,1,vague,1,0,1,0,0,,435,High
android_application,form_submit,good,android_emulator,Android,1,0,7.29,7,2,3,0,0,0,0,0.113,653,487,176,640,7316,0,none,0,0,0,0,0,,435,Low
android_application,form_submit,medium,android_emulator,Android,1,0,19.33,6,1,4,0,1,0,0,0.443,1161,1903,2095,1413,19228,1,clear,1,0,0,0,0,,435,Medium
android_application,form_submit,bad,android_emulator,Android,1,0,31.15,15,1,4,5,2,3,4,0.765,2695,5383,6901,7071,30865,1,vague,1,1,0,0,0,,435,High
android_application,login,good,android_emulator,Android,1,0,4.19,3,1,2,0,0,0,0,0.117,625,647,398,643,4329,0,none,0,0,0,0,0,,436,Low
android_application,login,medium,android_emulator,Android,1,0,13.27,8,1,2,2,1,1,2,0.421,1213,1235,1743,2143,13422,1,clear,1,0,0,0,0,,436,Medium
android_application,login,bad,android_emulator,Android,0,1,36.34,15,1,2,6,2,6,6,0.939,2094,3956,7469,9229,36318,1,medium,1,1,0,0,1,,436,High
android_application,signup,good,android_emulator,Android,1,0,5.14,6,0,5,0,0,0,0,0.158,988,630,502,760,5058,0,none,0,0,0,0,0,,436,Low
android_application,signup,medium,android_emulator,Android,1,0,12.99,7,2,4,2,2,1,0,0.475,1501,2185,1392,1611,13085,1,clear,0,0,0,0,0,,436,Medium
android_application,signup,bad,android_emulator,Android,0,1,44.62,15,1,4,7,4,9,4,0.948,2043,5228,6103,8441,44487,1,vague,1,1,0,0,0,,436,High
android_application,search,good,android_emulator,Android,1,0,5.65,4,2,2,0,1,1,1,0.191,1065,645,460,389,5718,0,none,0,0,0,0,0,,436,Low
android_application,search,medium,android_emulator,Android,1,0,9.63,5,3,2,1,2,0,0,0.302,1062,1781,1339,1872,9610,1,medium,0,0,0,0,0,,436,Medium
android_application,search,bad,android_emulator,Android,0,1,35.98,12,3,2,5,2,5,5,1.0,2956,7000,10007,11944,35933,1,vague,1,1,1,0,0,,436,High
android_application,button_click,good,android_emulator,Android,1,0,5.67,2,1,0,1,0,0,0,0.156,1107,838,533,377,5634,0,none,0,0,0,0,0,,436,Low
android_application,button_click,medium,android_emulator,Android,1,0,11.93,5,1,0,0,1,0,0,0.309,1396,1366,1372,1518,11765,1,medium,0,0,0,0,0,,436,Medium
android_application,button_click,bad,android_emulator,Android,1,0,27.11,7,1,0,1,2,4,2,0.742,3777,4955,3983,7503,26992,1,vague,0,0,0,0,0,,436,High
android_application,form_submit,good,android_emulator,Android,1,0,9.64,9,1,5,0,1,1,0,0.072,946,747,535,322,9527,1,clear,1,0,0,0,0,,436,Low
android_application,form_submit,medium,android_emulator,Android,1,0,25.22,7,1,4,3,2,0,5,0.454,1288,4161,3748,5186,25289,1,medium,0,0,1,0,0,,436,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,58.02,15,2,5,8,5,4,5,1.0,3215,6144,10037,6601,58079,1,vague,1,1,1,0,0,,436,High
android_application,login,good,android_emulator,Android,1,0,4.59,4,0,2,0,0,0,0,0.046,579,366,445,472,4518,0,none,0,0,0,0,0,,437,Low
android_application,login,medium,android_emulator,Android,1,0,10.62,8,0,2,3,1,0,1,0.358,1048,1133,938,1228,10654,1,medium,0,0,0,0,0,,437,Medium
android_application,login,bad,android_emulator,Android,1,0,28.53,11,0,2,3,1,3,3,0.54,3307,3070,4781,5480,28719,1,clear,1,0,0,0,0,,437,High
android_application,signup,good,android_emulator,Android,1,0,7.6,6,1,4,0,1,0,0,0.071,898,705,1031,694,7459,1,medium,1,0,0,0,0,,437,Low
android_application,signup,medium,android_emulator,Android,1,0,19.96,10,2,5,4,3,1,1,0.522,2054,1697,3877,4424,19807,1,medium,0,0,0,0,1,,437,Medium
android_application,signup,bad,android_emulator,Android,0,1,51.34,13,4,4,6,3,3,4,0.88,2929,5561,10071,13409,51349,1,vague,0,0,1,0,1,,437,High
android_application,search,good,android_emulator,Android,1,0,5.91,6,3,2,0,0,1,1,0.244,1028,590,329,374,5832,0,none,0,0,0,0,0,,437,Low
android_application,search,medium,android_emulator,Android,1,0,16.34,11,3,2,2,1,3,3,0.564,1149,1270,2235,2128,16333,0,none,1,1,0,0,0,,437,Medium
android_application,search,bad,android_emulator,Android,0,1,44.57,6,4,2,3,6,3,4,1.0,2312,6160,9880,8398,44612,1,medium,0,0,1,0,0,,437,High
android_application,button_click,good,android_emulator,Android,1,0,3.65,4,1,0,0,0,0,0,0.127,802,388,243,559,3577,0,none,0,0,0,0,0,,437,Low
android_application,button_click,medium,android_emulator,Android,0,1,13.13,8,0,0,2,2,4,2,0.635,1695,1431,3117,2275,12727,1,vague,0,1,0,0,0,,437,Medium
android_application,button_click,bad,android_emulator,Android,0,1,24.18,6,1,0,2,2,6,4,0.71,1485,3931,6111,5054,24037,1,vague,0,0,0,0,0,,437,High
android_application,form_submit,good,android_emulator,Android,1,0,10.3,8,2,4,1,0,1,0,0.178,822,742,324,576,10263,0,none,0,0,0,0,0,,437,Low
android_application,form_submit,medium,android_emulator,Android,0,1,26.72,11,1,5,5,2,0,0,0.663,1467,1783,3462,4510,26532,1,medium,0,0,0,0,1,,437,Medium
android_application,form_submit,bad,android_emulator,Android,0,1,40.18,8,1,4,4,4,1,1,0.918,2890,3439,3487,3591,40012,1,vague,0,0,0,0,0,,437,High
android_application,login,good,android_emulator,Android,1,0,4.87,4,1,2,1,0,0,0,0.035,627,743,520,138,4640,0,none,0,0,0,0,0,,438,Low
android_application,login,medium,android_emulator,Android,1,0,11.05,5,1,2,0,2,0,0,0.418,906,1440,1578,1254,11021,1,medium,0,0,0,0,0,,438,Medium
android_application,login,bad,android_emulator,Android,1,0,19.63,8,1,2,4,5,1,2,0.782,2672,4463,3845,4744,19330,1,vague,0,0,0,0,0,,438,High
android_application,signup,good,android_emulator,Android,1,0,5.85,5,1,4,0,0,0,1,0.108,1037,639,560,672,5834,0,none,0,0,0,0,0,,438,Low
android_application,signup,medium,android_emulator,Android,1,0,15.09,6,1,4,1,1,0,1,0.421,1839,1279,1487,1405,15186,1,medium,0,0,0,0,0,,438,Medium
android_application,signup,bad,android_emulator,Android,0,1,37.49,12,1,4,6,4,3,4,1.0,2340,5424,6219,7334,37484,1,medium,0,0,1,0,0,,438,High
android_application,search,good,android_emulator,Android,0,1,26.33,7,1,2,1,3,0,0,0.303,2747,2117,3921,3595,26399,0,none,0,0,0,1,1,,438,Low
android_application,search,medium,android_emulator,Android,1,0,18.45,11,4,1,2,0,2,2,0.513,948,1210,2164,3351,18360,0,none,1,1,0,0,0,,438,Medium
android_application,search,bad,android_emulator,Android,0,1,34.84,16,4,1,7,4,4,4,1.0,2590,4344,5050,6924,34639,1,vague,1,1,0,0,0,,438,High
android_application,button_click,good,android_emulator,Android,1,0,5.8,3,1,0,1,0,0,0,0.092,874,476,290,228,5835,0,none,0,0,0,0,0,,438,Low
android_application,button_click,medium,android_emulator,Android,0,1,11.32,5,0,0,1,1,1,1,0.548,1443,1462,1457,1328,11237,1,clear,1,0,0,0,0,,438,Medium
